Order_ID,Agent_Age,Order_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
hpme076021953,21,4.5,22.311603,73.165012,22.391603,73.245012,2022-03-08,17:10:00,17:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160.0,Jewelry
jwgq604828505,28,4.9,11.025083,77.015393,11.105083,77.095393,2022-04-04,22:50:00,22:55:00,Stormy,Low ,scooter ,Urban ,17.0,Grocery
ianz745498696,39,4.6,17.455894,78.375467,17.545894,78.465467,2022-03-23,17:25:00,17:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,150.0,Clothing
vkha829962812,33,4.4,26.849596,75.800512,26.889596,75.840512,2022-03-28,14:15:00,14:30:00,Windy,High ,motorcycle ,Metropolitian ,160.0,Skincare
enwc770077643,34,4.5,11.025083,77.015393,11.095083,77.085393,2022-03-08,22:30:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,145.0,Sports
gngv207202756,33,5.0,23.416792,85.316842,23.506792,85.406842,2022-03-25,18:40:00,18:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,165.0,Books
wxew867198992,23,4.5,19.1093,72.825451,19.1293,72.845451,2022-04-01,08:25:00,08:40:00,Cloudy,Low ,van,Urban ,90.0,Electronics
jhtk998208672,38,4.1,19.091458,72.827808,19.161458,72.897808,2022-03-02,17:10:00,17:25:00,Windy,Medium ,van,Metropolitian ,160.0,Kitchen
gonx442529661,35,4.1,19.120083,72.907385,19.230083,73.017385,2022-03-12,17:25:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,190.0,Electronics
gqcg026945779,34,5.0,30.890184,75.829615,30.920184,75.859615,2022-02-17,23:55:00,00:00:00,Stormy,Low ,scooter ,Metropolitian ,100.0,Books
dufp775941792,27,4.3,17.426228,78.407495,17.496228,78.477495,2022-03-06,17:45:00,17:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160.0,Outdoors
neva367167678,20,4.6,23.351058,85.325731,23.371058,85.345731,2022-03-28,09:10:00,09:20:00,Sandstorms,Low ,scooter ,Metropolitian ,65.0,Pet Supplies
gedp538037050,22,5.0,22.728163,75.884212,22.858163,76.014212,2022-03-31,21:10:00,21:25:00,Sunny,Jam ,motorcycle ,Urban ,15.0,Grocery
pvan038951763,38,5.0,26.902328,75.794257,26.952328,75.844257,2022-04-01,17:15:00,17:25:00,Cloudy,Medium ,van,Metropolitian ,80.0,Pet Supplies
